time, x, y, z, speed, ArcOn, WFS, I, U, tool, frame, dz, speedOverride
37:08.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:08.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:08.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:08.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:08.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:08.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:08.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:08.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:08.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:09.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:10.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:11.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:12.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:13.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:14.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:15.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:16.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:17.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:18.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.6,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.8,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:19.9,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.0,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.1,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.2,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.3,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.4,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.5,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.7,450.003,799.495,35.454,0,0,6.62,135.2,13.54,4,7,0,100
37:20.8,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:20.9,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.0,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.0,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.1,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.1,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.2,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.3,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.3,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.4,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.4,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.5,450.003,799.495,35.454,0,0,7,124.6,13.05,4,7,0,100
37:21.5,449.991,799.509,35.442,0.077,1,0.29,0,0.03,4,7,0,100
37:21.6,449.966,799.494,35.453,0.077,1,0.29,0,0.03,4,7,0,100
37:21.6,449.264,799.492,35.453,0.573,1,0.29,0,0.03,4,7,0,100
37:21.7,449.021,799.497,35.451,0.573,1,0.29,0,0.03,4,7,0,100
37:21.7,448.255,799.505,35.447,0.61,1,0.29,0,0.03,4,7,0,100
37:21.8,447.537,799.501,35.44,0.61,1,2.48,91.7,10.24,4,7,0,100
37:21.9,446.741,799.502,35.454,0.552,1,2.48,91.7,10.24,4,7,0,100
37:21.9,446.503,799.496,35.459,0.552,1,2.48,91.7,10.24,4,7,0,100
37:22.0,445.613,799.503,35.44,0.612,1,2.48,91.7,10.24,4,7,0,100
37:22.1,444.663,799.493,35.448,0.612,1,4.56,115.3,12.27,4,7,0,100
37:22.2,443.818,799.507,35.447,0.646,1,4.56,115.3,12.27,4,7,0,100
37:22.2,443.538,799.511,35.443,0.646,1,4.56,115.3,12.27,4,7,0,100
37:22.3,442.781,799.503,35.448,0.656,1,4.28,120.7,11.92,4,7,0,100
37:22.3,442.502,799.506,35.461,0.656,1,4.28,120.7,11.92,4,7,0,100
37:22.4,441.464,799.499,35.459,0.629,1,4.28,120.7,11.92,4,7,0,100
37:22.5,440.655,799.496,35.44,0.629,1,4.28,120.7,11.92,4,7,0,100
37:22.6,439.937,799.506,35.456,0.63,1,5.05,118.6,11.59,4,7,0,100
37:22.7,439.101,799.503,35.447,0.63,1,5.05,118.6,11.59,4,7,0,100
37:22.7,438.422,799.502,35.453,0.656,1,5.05,118.6,11.59,4,7,0,100
37:22.8,438.142,799.505,35.448,0.656,1,5.05,118.6,11.59,4,7,0,100
37:22.8,437.463,799.504,35.453,0.601,1,5.03,124.5,11.5,4,7,0,100
37:22.9,436.783,799.495,35.451,0.601,1,5.03,124.5,11.5,4,7,0,100
37:23.0,436.14,799.495,35.457,0.622,1,5.03,124.5,11.5,4,7,0,100
37:23.0,435.86,799.499,35.452,0.622,1,5.03,124.5,11.5,4,7,0,100
37:23.1,435.139,799.507,35.447,0.659,1,5.03,124.5,11.5,4,7,0,100
37:23.1,434.862,799.497,35.447,0.659,1,5.35,131.6,12.04,4,7,0,100
37:23.1,434.298,799.499,35.45,0.699,1,5.35,131.6,12.04,4,7,0,100
37:23.2,433.982,799.502,35.46,0.699,1,5.35,131.6,12.04,4,7,0,100
37:23.2,433.222,799.505,35.451,0.585,1,5.35,131.6,12.04,4,7,0,100
37:23.3,432.976,799.507,35.445,0.585,1,5.35,131.6,12.04,4,7,0,100
37:23.3,432.341,799.51,35.446,0.546,1,5.79,137.7,12.45,4,7,0,100
37:23.4,432.1,799.501,35.448,0.546,1,5.79,137.7,12.45,4,7,0,100
37:23.4,431.464,799.501,35.463,0.621,1,5.79,137.7,12.45,4,7,0,100
37:23.5,431.181,799.502,35.455,0.621,1,5.79,137.7,12.45,4,7,0,100
37:23.5,430.621,799.493,35.447,0.681,1,5.79,137.7,12.45,4,7,0,100
37:23.5,430.339,799.494,35.44,0.681,1,5.79,137.7,12.45,4,7,0,100
37:23.6,429.664,799.49,35.451,0.58,1,5.62,136,12.61,4,7,0,100
37:23.6,429.414,799.509,35.444,0.58,1,5.62,136,12.61,4,7,0,100
37:23.7,428.702,799.5,35.449,0.549,1,5.62,136,12.61,4,7,0,100
37:23.7,428.458,799.508,35.45,0.549,1,5.62,136,12.61,4,7,0,100
37:23.8,427.786,799.487,35.46,0.593,1,5.62,136,12.61,4,7,0,100
37:23.8,427.536,799.507,35.454,0.593,1,5.62,136,12.61,4,7,0,100
37:23.9,426.932,799.504,35.434,0.626,1,5.97,140,12.8,4,7,0,100
37:23.9,426.663,799.498,35.462,0.626,1,5.97,140,12.8,4,7,0,100
37:24.0,425.937,799.5,35.451,0.643,1,5.97,140,12.8,4,7,0,100
37:24.0,425.661,799.501,35.453,0.643,1,5.97,140,12.8,4,7,0,100
37:24.1,425.057,799.499,35.449,0.563,1,5.97,140,12.8,4,7,0,100
37:24.1,424.821,799.51,35.463,0.563,1,5.97,140,12.8,4,7,0,100
37:24.2,424.217,799.508,35.442,0.569,1,5.75,137.1,12.78,4,7,0,100
37:24.2,423.974,799.497,35.44,0.569,1,5.75,137.1,12.78,4,7,0,100
37:24.2,423.342,799.497,35.447,0.559,1,5.75,137.1,12.78,4,7,0,100
37:24.3,423.101,799.488,35.448,0.559,1,5.75,137.1,12.78,4,7,0,100
37:24.3,422.5,799.503,35.454,0.565,1,5.75,137.1,12.78,4,7,0,100
37:24.3,422.259,799.495,35.454,0.565,1,5.75,137.1,12.78,4,7,0,100
37:24.4,421.661,799.493,35.443,0.583,1,6.13,140.8,13.02,4,7,0,100
37:24.4,421.417,799.511,35.446,0.583,1,6.13,140.8,13.02,4,7,0,100
37:24.5,420.776,799.508,35.44,0.637,1,6.13,140.8,13.02,4,7,0,100
37:24.5,420.497,799.497,35.453,0.637,1,6.13,140.8,13.02,4,7,0,100
37:24.6,419.899,799.494,35.442,0.561,1,6.13,140.8,13.02,4,7,0,100
37:24.6,419.661,799.502,35.452,0.561,1,6.13,140.8,13.02,4,7,0,100
37:24.7,419.063,799.5,35.458,0.658,1,5.8,138.4,12.94,4,7,0,100
37:24.7,418.777,799.498,35.446,0.658,1,5.8,138.4,12.94,4,7,0,100
37:24.8,418.143,799.495,35.45,0.597,1,5.8,138.4,12.94,4,7,0,100
37:24.8,417.896,799.501,35.447,0.597,1,5.8,138.4,12.94,4,7,0,100
37:24.8,417.334,799.5,35.437,0.633,1,5.8,138.4,12.94,4,7,0,100
37:24.9,417.063,799.49,35.446,0.633,1,5.8,138.4,12.94,4,7,0,100
37:24.9,416.298,799.499,35.447,0.545,1,5.82,137,12.63,4,7,0,100
37:25.0,416.06,799.507,35.457,0.545,1,5.82,137,12.63,4,7,0,100
37:25.0,415.337,799.506,35.451,0.558,1,5.82,137,12.63,4,7,0,100
37:25.1,415.102,799.498,35.461,0.558,1,5.82,137,12.63,4,7,0,100
37:25.1,414.465,799.492,35.461,0.607,1,5.82,137,12.63,4,7,0,100
37:25.2,414.212,799.508,35.434,0.607,1,5.84,137.1,12.49,4,7,0,100
37:25.2,413.497,799.51,35.456,0.565,1,5.84,137.1,12.49,4,7,0,100
37:25.2,413.262,799.502,35.45,0.565,1,5.84,137.1,12.49,4,7,0,100
37:25.3,412.623,799.492,35.447,0.67,1,5.84,137.1,12.49,4,7,0,100
37:25.3,412.334,799.508,35.452,0.67,1,5.84,137.1,12.49,4,7,0,100
37:25.4,411.659,799.497,35.447,0.641,1,5.87,139.2,12.67,4,7,0,100
