X,Y,Z,layer_id_2MethodKmean7
1821.96,352.548,-38.6337,2
1821.96,352.606,-38.6177,2
1821.97,352.665,-38.5929,2
1821.98,352.723,-38.5516,2
1821.99,352.782,-38.5268,2
1822.0,352.84,-38.5186,2
1822.0,352.897,-38.5258,2
1822.01,352.955,-38.501,2
1822.01,353.013,-38.4763,2
1822.02,353.073,-38.4515,2
1822.03,353.13,-38.4345,2
1822.03,353.188,-38.4174,2
1822.04,353.246,-38.3937,2
1822.05,353.305,-38.3766,2
1822.05,353.362,-38.3752,2
1822.06,353.42,-38.3514,2
1822.06,353.477,-38.3742,2
1822.05,353.533,-38.3892,2
1822.04,353.589,-38.4353,2
1822.04,353.645,-38.4504,2
1822.04,353.703,-38.4576,2
1822.04,353.758,-38.4805,2
1822.04,353.816,-38.4799,2
1822.04,353.873,-38.4785,2
1822.04,353.931,-38.4935,2
1822.04,353.987,-38.5086,2
1822.03,354.042,-38.5634,2
1822.02,354.098,-38.594,2
1822.01,354.154,-38.6488,2
1822.01,354.211,-38.6717,2
1822.0,354.267,-38.6954,2
1821.99,354.323,-38.7338,2
1821.99,354.381,-38.7488,2
1821.99,354.438,-38.7561,2
1821.98,354.494,-38.7954,1
1821.98,354.551,-38.8104,1
1821.97,354.606,-38.8653,1
1821.97,354.663,-38.8881,1
1821.96,354.72,-38.9109,1
1821.96,354.777,-38.9182,1
1821.96,354.835,-38.9254,1
1821.95,354.891,-38.9725,1
1821.94,354.946,-39.0438,1
1821.92,355.001,-39.1229,1
1821.87,355.053,-39.3147,1
1821.86,355.11,-39.3695,1
1821.85,355.166,-39.4253,1
1821.8,355.218,-39.6258,1
1821.77,355.272,-39.7622,1
1821.74,355.326,-39.8908,1
1821.49,355.357,-40.8603,0
1821.31,355.397,-41.5859,0
1821.31,355.455,-41.5845,0
1821.31,355.513,-41.6092,0
1821.3,355.571,-41.6494,0
1821.3,355.747,-41.6633,0
1820.24,351.946,-41.6633,0
1820.25,352.123,-41.6442,0
1820.35,352.201,-41.2298,0
1820.5,352.286,-40.6707,0
1820.65,352.373,-40.0747,1
1820.69,352.439,-39.912,1
1820.74,352.505,-39.725,1
1820.75,352.564,-39.6992,1
1820.76,352.623,-39.6666,1
1820.79,352.687,-39.5447,1
1820.83,352.75,-39.4305,1
1820.83,352.809,-39.4057,1
1820.84,352.867,-39.3965,1
1820.84,352.925,-39.3805,1
1820.85,352.985,-39.3469,1
1820.87,353.045,-39.2901,1
1820.88,353.103,-39.2565,1
1820.89,353.161,-39.2483,1
1820.89,353.219,-39.2468,1
1820.89,353.276,-39.2541,1
1820.89,353.334,-39.2535,1
1820.89,353.392,-39.2443,1
1820.9,353.45,-39.2438,1
1820.9,353.507,-39.251,1
1820.89,353.564,-39.2738,1
1820.88,353.619,-39.353,1
1820.87,353.675,-39.3845,1
1820.87,353.732,-39.3996,1
1820.87,353.79,-39.4068,1
1820.87,353.846,-39.4219,1
1820.86,353.904,-39.4369,1
1820.86,353.961,-39.4529,1
1820.86,354.018,-39.4757,1
1820.83,354.071,-39.5878,1
1820.82,354.127,-39.6436,1
1820.81,354.183,-39.683,1
1820.79,354.237,-39.7951,1
1820.76,354.291,-39.916,1
1820.73,354.346,-40.0281,1
1820.72,354.402,-40.0761,1
1820.67,354.453,-40.2863,0
1820.66,354.509,-40.3266,0
1820.61,354.56,-40.5455,0
1820.6,354.617,-40.5771,0
1820.57,354.672,-40.6989,0
1820.5,354.721,-40.9858,0
1820.41,354.768,-41.364,0
1820.37,354.822,-41.512,0
1820.36,354.879,-41.5687,0
1820.35,354.936,-41.6012,0
1820.35,354.994,-41.6415,0
1820.35,355.052,-41.6497,0
1820.35,355.11,-41.6569,0
1820.37,355.639,-41.6317,0
1820.37,355.697,-41.639,0
1820.37,355.755,-41.6462,0
1820.41,356.694,-41.6309,0
1819.16,351.605,-41.6554,0
1819.17,351.957,-41.658,0
1819.17,352.015,-41.6652,0
1819.18,352.073,-41.6647,0
1819.18,352.132,-41.6477,0
1819.19,352.191,-41.6462,0
1819.18,352.249,-41.6621,0
1819.19,352.309,-41.6529,0
1819.19,352.368,-41.6358,0
1819.2,352.427,-41.6178,0
1819.21,352.486,-41.6085,0
1819.2,352.543,-41.6245,0
1819.2,352.601,-41.6483,0
1819.23,352.665,-41.5487,0
1819.24,352.725,-41.5063,0
1819.24,352.783,-41.5214,0
1819.23,352.84,-41.5539,0
1819.23,352.898,-41.5776,0
1819.24,352.957,-41.5518,0
1819.24,353.016,-41.5426,0
1819.22,353.071,-41.6168,0
1819.21,353.128,-41.6658,0
1819.22,353.363,-41.6618,0
1819.23,353.421,-41.6525,0
1819.23,353.48,-41.6519,0
1819.24,353.539,-41.6262,0
1819.3,353.608,-41.377,0
1819.24,353.657,-41.6164,0
1819.24,353.715,-41.6314,0
1819.24,353.773,-41.6309,0
1819.28,353.837,-41.5138,0
1819.29,353.897,-41.4637,0
1819.3,353.957,-41.4292,0
1819.32,354.018,-41.3461,0
1819.33,354.078,-41.3203,0
1819.32,354.135,-41.3606,0
1819.33,354.194,-41.3601,0
1819.33,354.253,-41.3421,0
1819.34,354.311,-41.3415,0
1819.33,354.369,-41.3653,0
1819.3,354.424,-41.4803,0
1819.3,354.48,-41.5206,0
1819.28,354.536,-41.6026,0
1819.27,354.594,-41.6263,0
1819.27,354.652,-41.6336,0
1819.28,354.712,-41.6165,0
1819.31,355.474,-41.6048,0
1819.31,355.533,-41.6033,0
1819.32,355.651,-41.5935,0
1819.32,355.709,-41.592,0
1819.34,356.353,-41.59,0
1819.34,356.413,-41.5972,0
1871.97,351.49,-41.2635,0
1872.01,351.555,-41.128,0
1872.07,351.625,-40.8992,0
1872.08,351.685,-40.8821,0
1872.11,351.75,-40.763,0
1872.12,351.81,-40.7372,0
1872.12,351.868,-40.728,0
1872.13,351.929,-40.7109,0
1872.14,351.989,-40.6841,0
1872.18,352.055,-40.5166,0
1872.19,352.115,-40.4898,0
1872.2,352.174,-40.4727,0
1872.21,352.234,-40.4469,0
1872.22,352.295,-40.4124,0
1872.22,352.354,-40.4031,0
1872.22,352.412,-40.4104,0
1872.22,352.471,-40.4099,0
1872.23,352.53,-40.4093,0
1872.24,352.591,-40.3408,0
1872.25,352.651,-40.3237,0
1872.26,352.711,-40.2979,0
1872.26,352.77,-40.2964,0
1872.26,352.828,-40.3211,0
1872.26,352.885,-40.3371,0
1872.26,352.944,-40.3191,0
1872.27,353.004,-40.3098,0
1872.27,353.062,-40.3171,0
1872.26,353.12,-40.3418,0
1872.26,353.178,-40.3655,0
1872.25,353.235,-40.4145,0
1872.25,353.294,-40.414,0
1872.25,353.352,-40.4377,0
1872.23,353.408,-40.5129,0
1872.23,353.466,-40.5279,0
1872.22,353.524,-40.5527,0
1872.2,353.579,-40.6686,0
1872.19,353.637,-40.7011,0
1872.19,353.695,-40.7258,0
1872.18,353.753,-40.7505,0
1872.16,353.808,-40.85,0
1872.16,353.867,-40.8572,0
1872.13,353.922,-40.9655,0
1872.1,353.977,-41.0999,0
1872.1,354.036,-41.1159,0
1872.1,354.094,-41.1318,0
1872.04,354.146,-41.376,0
1871.16,351.04,-40.7597,0
1871.19,351.107,-40.6241,0
1871.23,351.171,-40.4983,0
1871.24,351.233,-40.4385,0
1871.29,351.301,-40.2543,0
1871.31,351.363,-40.1955,1
1871.32,351.424,-40.1532,1
1871.34,351.485,-40.0934,1
1871.35,351.547,-40.0433,1
1871.36,351.606,-40.0176,1
1871.38,351.668,-39.95,1
1871.39,351.729,-39.9077,1
1871.41,351.79,-39.8566,1
1871.41,351.849,-39.8396,1
1871.42,351.908,-39.8138,1
1871.43,351.969,-39.7802,1
1871.45,352.03,-39.7379,1
1871.46,352.089,-39.7122,1
1871.46,352.147,-39.7194,1
1871.47,352.208,-39.6684,1
1871.47,352.266,-39.6843,1
1871.49,352.327,-39.609,1
1871.5,352.386,-39.592,1
1871.5,352.445,-39.5827,1
1871.5,352.504,-39.5822,1
1871.51,352.563,-39.5642,1
1871.51,352.622,-39.5549,1
1871.52,352.681,-39.5456,1
1871.52,352.74,-39.5286,1
1871.53,352.798,-39.5281,1
1871.53,352.856,-39.5353,1
1871.53,352.915,-39.5338,1
1871.53,352.973,-39.5333,1
1871.53,353.031,-39.5493,1
1871.53,353.089,-39.5643,1
1871.52,353.146,-39.6133,1
1871.52,353.204,-39.6205,1
1871.53,353.263,-39.587,1
1871.52,353.32,-39.6272,1
1871.52,353.378,-39.6423,1
1871.5,353.434,-39.7077,1
1871.5,353.492,-39.715,1
1871.5,353.551,-39.7232,1
1871.5,353.608,-39.7547,1
1871.49,353.665,-39.795,1
1871.48,353.723,-39.8362,1
1871.47,353.779,-39.8852,1
1871.47,353.838,-39.9002,1
1871.46,353.896,-39.9249,1
1871.44,353.951,-40.0147,1
1871.43,354.009,-40.0559,1
1871.41,354.064,-40.1457,1
1871.41,354.122,-40.1704,1
1871.4,354.18,-40.2029,1
1871.38,354.235,-40.3014,0
1871.36,354.291,-40.4096,0
1871.35,354.349,-40.4498,0
1871.34,354.406,-40.4988,0
1871.29,354.459,-40.6905,0
1871.26,354.515,-40.8162,0
1871.22,354.569,-40.9662,0
1870.31,350.524,-39.8156,1
1870.33,350.588,-39.7072,1
1870.35,350.65,-39.6484,1
1870.39,350.716,-39.507,1
1870.42,350.782,-39.3831,1
1870.45,350.844,-39.2912,1
1870.47,350.906,-39.2246,1
1870.51,350.973,-39.0764,1
1870.52,351.033,-39.0176,1
1870.54,351.095,-38.9675,1
1870.55,351.156,-38.9175,1
1870.57,351.217,-38.8509,1
1870.6,351.279,-38.7688,1
1870.61,351.34,-38.7274,2
1870.62,351.4,-38.6939,2
1870.64,351.461,-38.6196,2
1870.65,351.521,-38.586,2
1870.67,351.582,-38.5117,2
1870.68,351.642,-38.4781,2
1870.69,351.702,-38.4368,2
1870.71,351.764,-38.3624,2
1870.72,351.822,-38.3454,2
1870.72,351.881,-38.3362,2
1870.73,351.939,-38.3279,2
1870.74,351.998,-38.3109,2
1870.74,352.057,-38.2851,2
1870.76,352.117,-38.236,2
1870.76,352.175,-38.2345,2
1870.77,352.233,-38.2175,2
1870.77,352.293,-38.2004,2
1870.78,352.351,-38.1834,2
1870.79,352.41,-38.1586,2
1870.79,352.469,-38.1494,2
1870.81,352.528,-38.1003,2
1870.81,352.586,-38.0988,2
1870.8,352.642,-38.1546,2
1870.8,352.7,-38.1464,2
1870.81,352.758,-38.1371,2
1870.81,352.816,-38.1356,2
1870.81,352.874,-38.1351,2
1870.81,352.931,-38.1589,2
1870.82,352.991,-38.1176,2
1870.82,353.048,-38.1248,2
1870.81,353.104,-38.1641,2
1870.81,353.162,-38.1792,2
1870.8,353.219,-38.2029,2
1870.8,353.276,-38.2257,2
1870.8,353.333,-38.2417,2
1870.78,353.389,-38.3053,2
1870.78,353.447,-38.3125,2
1870.78,353.505,-38.3198,2
1870.79,353.563,-38.3193,2
1870.79,353.621,-38.3178,2
1870.79,353.678,-38.3416,2
1870.77,353.732,-38.4216,2
1870.76,353.79,-38.4454,2
1870.76,353.847,-38.4692,2
1870.76,353.905,-38.4919,2
1870.74,353.961,-38.5487,2
1870.73,354.017,-38.588,2
1870.73,354.075,-38.6118,2
1870.72,354.132,-38.6521,2
1870.72,354.189,-38.6836,2
1870.69,354.244,-38.7802,1
1870.69,354.301,-38.8204,1
1870.67,354.358,-38.8772,1
1870.66,354.414,-38.9252,1
1870.65,354.47,-38.981,1
1870.65,354.528,-39.0048,1
1870.64,354.585,-39.0615,1
1870.62,354.641,-39.1426,1
1870.6,354.696,-39.2323,1
1870.56,354.751,-39.3872,1
1870.55,354.808,-39.4196,1
1870.54,354.865,-39.4599,1
1870.52,354.921,-39.5749,1
1870.48,354.976,-39.7307,1
1870.44,355.03,-39.8952,1
1870.41,355.086,-40.0277,1
1869.48,350.332,-39.3805,1
1869.54,350.403,-39.1575,1
1869.58,350.47,-38.9927,1
1869.64,350.541,-38.7794,1
1869.68,350.608,-38.6157,2
1869.74,350.678,-38.4033,2
1869.75,350.738,-38.3533,2
1869.77,350.799,-38.3042,2
1869.81,350.866,-38.1414,2
1869.82,350.925,-38.1079,2
1869.83,350.985,-38.0743,2
1869.86,351.048,-37.9689,2
1869.88,351.11,-37.8868,2
1869.89,351.169,-37.862,2
1869.9,351.229,-37.8284,2
1869.93,351.292,-37.7308,2
1869.94,351.351,-37.706,2
1869.94,351.409,-37.6889,2
1869.97,351.473,-37.5922,2
1869.97,351.53,-37.5908,2
1869.97,351.588,-37.5825,2
1869.98,351.647,-37.5567,2
1869.99,351.706,-37.5397,2
1869.99,351.763,-37.5392,2
1870.0,351.821,-37.53,2
1870.0,351.88,-37.5052,2
1870.02,351.94,-37.4406,2
1870.03,351.999,-37.4313,2
1870.05,352.06,-37.3667,2
1870.05,352.118,-37.3419,2
1870.06,352.177,-37.3171,3
1870.07,352.235,-37.3001,3
1870.07,352.292,-37.3064,3
1870.07,352.35,-37.2981,3
1870.07,352.407,-37.3054,3
1870.08,352.465,-37.3039,3
1870.08,352.523,-37.2791,3
1870.08,352.581,-37.2864,3
1870.08,352.638,-37.3014,3
1870.08,352.695,-37.3009,3
1870.08,352.752,-37.3082,3
1870.09,352.811,-37.2989,3
1870.09,352.869,-37.2897,3
1870.09,352.925,-37.3135,3
1870.09,352.983,-37.3207,3
1870.09,353.04,-37.3193,3
1870.09,353.097,-37.3343,2
1870.09,353.155,-37.326,2
1870.1,353.213,-37.3245,3
1870.08,353.267,-37.3959,2
1870.08,353.325,-37.3867,2
1870.08,353.382,-37.3939,2
1870.08,353.439,-37.4177,2
1870.06,353.495,-37.4881,2
1870.07,353.551,-37.4876,2
1870.07,353.61,-37.4948,2
1870.07,353.667,-37.5021,2
1870.06,353.724,-37.5249,2
1870.06,353.781,-37.5487,2
1870.06,353.838,-37.555,2
1870.06,353.895,-37.5622,2
1870.06,353.952,-37.586,2
1870.01,354.004,-37.7535,2
1870.01,354.061,-37.7695,2
1870.01,354.119,-37.7845,2
1870.01,354.176,-37.7918,2
1870.01,354.234,-37.8068,2
1869.99,354.288,-37.9102,2
1869.98,354.346,-37.9262,2
1869.98,354.403,-37.9412,2
1869.96,354.457,-38.0456,2
1869.94,354.513,-38.1334,2
1869.92,354.569,-38.2057,2
1869.9,354.624,-38.3101,2
1869.87,354.679,-38.4066,2
1869.85,354.734,-38.5197,2
1869.84,354.791,-38.5668,2
1869.81,354.846,-38.6643,2
1869.8,354.902,-38.7201,2
1869.76,354.957,-38.8827,1
1869.74,355.012,-38.9725,1
1869.72,355.068,-39.0855,1
1869.69,355.123,-39.2083,1
1869.66,355.178,-39.3301,1
1869.62,355.233,-39.4781,1
1869.56,355.286,-39.7252,1
1868.64,350.265,-38.4683,2
1868.68,350.331,-38.3133,2
1868.73,350.4,-38.134,2
1868.74,350.46,-38.0839,2
1868.78,350.526,-37.9464,2
1868.81,350.591,-37.8157,2
1868.84,350.653,-37.7346,2
1868.85,350.713,-37.702,2
1868.87,350.776,-37.6043,2
1868.88,350.835,-37.5708,2
1868.89,350.895,-37.5382,2
1868.92,350.958,-37.4405,2
1868.94,351.019,-37.3681,2
1868.95,351.079,-37.3346,2
1868.96,351.137,-37.3098,3
1868.97,351.196,-37.285,3
1868.97,351.255,-37.268,3
1868.98,351.313,-37.2519,3
1869.0,351.374,-37.1863,3
1869.0,351.432,-37.178,3
1869.01,351.491,-37.161,3
1869.03,351.552,-37.0721,3
1869.04,351.611,-37.0551,3
1869.04,351.668,-37.0546,3
1869.04,351.726,-37.0531,3
1869.05,351.784,-37.0371,3
1869.06,351.842,-37.0123,3
1869.07,351.901,-36.9875,3
1869.07,351.959,-36.9705,3
1869.09,352.018,-36.9292,3
1869.09,352.076,-36.9209,3
1869.1,352.134,-36.9039,3
1869.1,352.192,-36.9034,3
1869.09,352.248,-36.9262,3
1869.09,352.305,-36.9335,3
1869.1,352.363,-36.9243,3
1869.1,352.421,-36.915,3
1869.11,352.479,-36.899,3
1869.12,352.537,-36.882,3
1869.13,352.597,-36.8251,3
1869.14,352.655,-36.8168,3
1869.14,352.713,-36.8076,3
1869.14,352.77,-36.8071,3
1869.13,352.825,-36.8697,3
1869.13,352.882,-36.877,3
1869.13,352.938,-36.8833,3
1869.14,352.997,-36.8585,3
1869.14,353.055,-36.8425,3
1869.14,353.112,-36.8653,3
1869.13,353.167,-36.9124,3
1869.12,353.223,-36.9585,3
1869.12,353.28,-36.9823,3
1869.12,353.336,-36.9886,3
1869.12,353.393,-36.9959,3
1869.11,353.45,-37.0186,3
1869.11,353.508,-37.0337,3
1869.11,353.565,-37.0332,3
1869.11,353.622,-37.0404,3
1869.11,353.679,-37.0632,3
1869.1,353.734,-37.1259,3
1869.09,353.791,-37.1496,3
1869.08,353.846,-37.2123,3
1869.07,353.903,-37.2351,3
1869.07,353.959,-37.2501,3
1869.07,354.017,-37.2661,3
1869.07,354.074,-37.2811,3
1869.07,354.132,-37.2874,3
1869.05,354.186,-37.383,2
1869.03,354.241,-37.4699,2
1869.02,354.298,-37.4859,2
1869.02,354.354,-37.5087,2
1869.01,354.412,-37.5403,2
1868.99,354.466,-37.6437,2
1868.99,354.524,-37.6587,2
1868.96,354.578,-37.7621,2
1868.96,354.635,-37.7936,2
1868.93,354.69,-37.8979,2
1868.91,354.745,-38.0178,2
1868.9,354.802,-38.0493,2
1868.87,354.856,-38.1615,2
1868.84,354.91,-38.2911,2
1868.81,354.966,-38.4119,2
1868.79,355.021,-38.525,2
1868.75,355.075,-38.6701,2
1868.72,355.13,-38.7919,1
1868.69,355.185,-38.9215,1
1868.64,355.238,-39.1258,1
1868.62,355.295,-39.2233,1
1868.59,355.349,-39.3548,1
1868.53,355.403,-39.5844,1
1867.77,350.066,-38.2126,2
1867.8,350.131,-38.0828,2
1867.83,350.197,-37.9608,2
1867.87,350.263,-37.8058,2
1867.93,350.332,-37.612,2
1867.94,350.393,-37.5551,2
1868.0,350.463,-37.3534,2
1868.01,350.522,-37.3131,3
1868.02,350.582,-37.2796,3
1868.04,350.645,-37.1906,3
1868.07,350.707,-37.1027,3
1868.08,350.768,-37.0458,3
1868.1,350.828,-36.9967,3
1868.13,350.893,-36.8602,3
1868.14,350.951,-36.8354,3
1868.15,351.01,-36.8106,3
1868.16,351.068,-36.8024,3
1868.16,351.126,-36.7931,3
1868.16,351.183,-36.7849,3
1868.17,351.241,-36.7756,3
1868.17,351.299,-36.7751,3
1868.19,351.36,-36.7105,3
1868.2,351.418,-36.6857,3
1868.2,351.475,-36.6765,3
1868.21,351.534,-36.6604,3
1868.22,351.592,-36.6356,3
1868.21,351.648,-36.6507,3
1868.21,351.705,-36.6657,3
1868.22,351.764,-36.6409,3
1868.23,351.822,-36.6239,3
1868.23,351.88,-36.6069,3
1868.25,351.941,-36.5355,3
1868.26,352.0,-36.5029,3
1868.27,352.058,-36.4704,3
1868.28,352.116,-36.4689,3
1868.28,352.173,-36.4519,3
1868.3,352.233,-36.3961,3
1868.31,352.291,-36.3713,3
1868.3,352.348,-36.3863,3
1868.31,352.405,-36.3781,3
1868.31,352.464,-36.3611,3
1868.32,352.521,-36.3518,3
1868.32,352.578,-36.3591,3
1868.32,352.635,-36.3819,3
1868.32,352.692,-36.3659,3
1868.33,352.75,-36.3411,3
1868.33,352.807,-36.3474,3
1868.33,352.863,-36.3702,3
1868.32,352.92,-36.393,3
1868.32,352.976,-36.4246,3
1868.31,353.033,-36.4396,3
1868.32,353.09,-36.4304,3
1868.32,353.146,-36.4377,3
1868.32,353.204,-36.444,3
1868.3,353.257,-36.5231,3
1868.3,353.315,-36.5294,3
1868.31,353.372,-36.5211,3
1868.3,353.428,-36.5595,3
1868.29,353.485,-36.5823,3
1868.29,353.541,-36.5974,3
1868.28,353.597,-36.6445,3
1868.28,353.654,-36.6673,3
1868.29,353.713,-36.6182,3
1868.3,353.77,-36.6099,3
1868.28,353.826,-36.6725,3
1868.25,353.878,-36.7983,3
1868.24,353.935,-36.8376,3
1868.25,353.992,-36.8284,3
1868.27,354.052,-36.7638,3
1868.27,354.109,-36.7468,3
1868.27,354.166,-36.7705,3
1868.27,354.223,-36.7933,3
1868.25,354.278,-36.856,3
1868.23,354.333,-36.9428,3
1868.22,354.389,-36.989,3
1868.22,354.445,-37.0205,3
1868.21,354.502,-37.0433,3
1868.19,354.557,-37.1379,3
1868.17,354.611,-37.2414,3
1868.16,354.669,-37.2641,3
1868.16,354.725,-37.2792,3
1868.14,354.78,-37.3826,2
1868.11,354.834,-37.5015,2
1868.1,354.892,-37.5252,2
1868.06,354.944,-37.7257,2
1868.05,355.001,-37.7728,2
1868.03,355.056,-37.8519,2
1868.01,355.112,-37.9319,2
1867.93,355.163,-38.2392,2
1867.9,355.216,-38.3998,2
1867.86,355.271,-38.5294,2
1867.83,355.326,-38.692,2
1867.77,355.378,-38.9284,1
1867.74,355.434,-39.0502,1
1866.82,350.111,-37.6982,2
1866.86,350.177,-37.5607,2
1866.92,350.249,-37.3192,3
1866.93,350.308,-37.3021,3
1866.96,350.371,-37.1977,3
1866.96,350.429,-37.1807,3
1866.97,350.488,-37.1636,3
1867.03,350.558,-36.9474,3
1867.03,350.616,-36.9391,3
1867.04,350.673,-36.9299,3
1867.04,350.732,-36.9129,3
1867.1,350.802,-36.6899,3
1867.11,350.861,-36.6486,3
1867.15,350.925,-36.5296,3
1867.15,350.984,-36.5047,3
1867.18,351.047,-36.3925,3
1867.19,351.106,-36.3687,3
1867.2,351.164,-36.3595,3
1867.21,351.223,-36.3269,3
1867.22,351.281,-36.3021,3
1867.22,351.339,-36.2861,3
1867.22,351.395,-36.2924,3
1867.23,351.454,-36.2608,3
1867.24,351.513,-36.2283,3
1867.25,351.573,-36.1879,3
1867.26,351.63,-36.1787,3
1867.26,351.688,-36.1627,3
1867.27,351.745,-36.1534,3
1867.27,351.803,-36.1452,3
1867.28,351.861,-36.1359,3
1867.29,351.919,-36.1111,3
1867.3,351.979,-36.0553,3
1867.31,352.036,-36.0228,3
1867.31,352.093,-36.0378,3
1867.32,352.151,-36.0218,3
1867.32,352.21,-35.997,3
1867.33,352.266,-35.9955,3
1867.33,352.323,-35.995,3
1867.33,352.38,-36.0023,3
1867.33,352.436,-36.0174,3
1867.33,352.495,-36.0004,3
1867.34,352.551,-35.9911,3
1867.34,352.608,-36.0062,3
1867.33,352.663,-36.0523,3
1867.32,352.718,-36.0829,3
1867.32,352.775,-36.098,3
1867.32,352.832,-36.1052,3
1867.32,352.889,-36.1047,3
1867.32,352.946,-36.1188,3
1867.31,353.001,-36.1416,3
1867.31,353.057,-36.18,3
1867.31,353.114,-36.1873,3
1867.31,353.172,-36.179,3
1867.33,353.231,-36.1222,3
1867.32,353.288,-36.145,3
1867.32,353.343,-36.1678,3
1867.32,353.401,-36.1596,3
1867.32,353.458,-36.1746,3
1867.31,353.513,-36.213,3
1867.32,353.57,-36.2115,3
1867.32,353.628,-36.2032,3
1867.3,353.682,-36.2736,3
1867.32,353.741,-36.2411,3
1867.32,353.797,-36.2474,3
1867.31,353.854,-36.2625,3
1867.31,353.91,-36.3008,3
1867.31,353.967,-36.3081,3
1867.3,354.023,-36.3309,3
1867.3,354.079,-36.3615,3
1867.27,354.134,-36.4639,3
1867.27,354.19,-36.4867,3
1867.27,354.247,-36.494,3
1867.27,354.304,-36.4925,3
1867.27,354.361,-36.5075,3
1867.23,354.413,-36.6809,3
1867.23,354.47,-36.6959,3
1867.22,354.527,-36.7109,3
1867.22,354.583,-36.7337,3
1867.21,354.639,-36.7643,3
1867.19,354.695,-36.8589,3
1867.17,354.75,-36.9458,3
1867.16,354.806,-36.9929,3
1867.14,354.861,-37.1041,3
1867.11,354.915,-37.223,3
1867.08,354.968,-37.3497,2
1867.05,355.024,-37.4695,2
1867.02,355.078,-37.5885,2
1866.98,355.131,-37.7404,2
1866.92,355.183,-38.0059,2
1866.85,355.234,-38.2811,2
1866.8,355.286,-38.499,2
1866.76,355.341,-38.6451,2
1866.26,355.352,-40.6464,0
1866.26,355.411,-40.6449,0
1865.96,350.181,-37.4435,2
1866.0,350.248,-37.2905,3
1866.06,350.318,-37.0742,3
1866.07,350.378,-37.0329,3
1866.1,350.441,-36.945,3
1866.1,350.498,-36.9357,3
1866.11,350.557,-36.9187,3
1866.13,350.62,-36.8307,3
1866.14,350.679,-36.7904,3
1866.18,350.743,-36.6704,3
1866.2,350.804,-36.598,3
1866.21,350.863,-36.5732,3
1866.22,350.922,-36.5329,3
1866.25,350.986,-36.4051,3
1866.29,351.051,-36.2696,3
1866.3,351.11,-36.2292,3
1866.34,351.175,-36.0791,3
1866.35,351.235,-36.0388,3
1866.36,351.292,-36.0306,3
1866.37,351.351,-35.998,3
1866.37,351.407,-35.9965,3
1866.37,351.465,-35.996,3
1866.37,351.522,-35.9955,3
1866.38,351.579,-35.9863,3
1866.38,351.637,-35.9693,3
1866.39,351.695,-35.961,3
1866.39,351.751,-35.9683,3
1866.39,351.808,-35.9824,3
1866.38,351.864,-35.9975,3
1866.39,351.921,-35.997,3
1866.4,351.979,-35.9722,3
1866.39,352.036,-35.9872,3
1866.4,352.093,-35.978,3
1866.39,352.148,-36.0251,3
1866.4,352.207,-35.9848,3
1866.4,352.264,-35.9756,3
1866.42,352.324,-35.9275,4
1866.42,352.381,-35.9115,4
1866.42,352.438,-35.9255,4
1866.42,352.495,-35.925,4
1866.42,352.551,-35.9323,4
1866.43,352.608,-35.9386,4
1866.42,352.665,-35.9537,4
1866.42,352.72,-35.9843,3
1866.41,352.776,-36.0071,3
1866.4,352.83,-36.061,3
1866.4,352.888,-36.0683,3
1866.4,352.944,-36.0833,3
1866.4,353.0,-36.1062,3
1866.39,353.057,-36.1212,3
1866.39,353.113,-36.1353,3
1866.4,353.17,-36.1348,3
1866.4,353.227,-36.1421,3
1866.41,353.286,-36.0862,3
1866.42,353.345,-36.0459,3
1866.43,353.402,-36.0444,3
1866.43,353.46,-36.0439,3
1866.42,353.515,-36.0668,3
1866.42,353.573,-36.073,3
1866.42,353.629,-36.0804,3
1866.42,353.685,-36.1187,3
1866.41,353.741,-36.1415,3
1866.42,353.798,-36.1255,3
1866.42,353.855,-36.124,3
1866.42,353.912,-36.1469,3
1866.4,353.967,-36.2095,3
1866.4,354.023,-36.2313,3
1866.39,354.079,-36.2861,3
1866.38,354.135,-36.309,3
1866.38,354.191,-36.3473,3
1866.35,354.245,-36.4498,3
1866.35,354.302,-36.4726,3
1866.34,354.358,-36.5031,3
1866.34,354.415,-36.5104,3
1866.34,354.472,-36.5332,3
1866.3,354.524,-36.7065,3
1866.29,354.581,-36.7293,3
1866.27,354.635,-36.8395,3
1866.26,354.692,-36.8623,3
1866.23,354.745,-36.989,3
1866.2,354.8,-37.1157,3
1866.18,354.854,-37.2191,3
1866.16,354.909,-37.3138,3
1866.14,354.965,-37.3928,2
