X,Y,Z,layer_id_5MethodGeometryBased,layer_id,proc_I,proc_U,proc_WFS,proc_speed,matched_layer_id
1867.0,354.062,-39.0368,2,2,142.5,13.41,6.8,0.826,2
1867.0,352.919,-38.8798,2,2,142.5,13.41,6.8,0.826,2
1867.0,352.862,-38.8803,2,2,142.5,13.41,6.8,0.826,2
1867.01,352.579,-38.7973,2,2,142.5,13.41,6.8,0.826,2
1867.01,352.691,-38.8352,2,2,142.5,13.41,6.8,0.826,2
1867.01,354.006,-39.0052,2,2,142.5,13.41,6.8,0.826,2
1867.01,354.119,-39.0363,2,2,142.5,13.41,6.8,0.826,2
1867.01,352.805,-38.8575,2,2,142.5,13.41,6.8,0.826,2
1867.01,352.636,-38.7959,2,2,142.5,13.41,6.8,0.826,2
1867.02,352.75,-38.8026,2,2,142.5,13.41,6.8,0.826,2
1867.02,352.979,-38.8307,2,2,142.5,13.41,6.8,0.826,2
1867.02,353.835,-38.9524,2,2,142.5,13.41,6.8,0.826,2
1867.02,353.892,-38.9597,2,2,142.5,13.41,6.8,0.826,2
1867.02,353.264,-38.8506,2,2,142.5,13.41,6.8,0.826,2
1867.02,353.778,-38.9373,2,2,142.5,13.41,6.8,0.826,2
1867.02,353.207,-38.8433,2,2,142.5,13.41,6.8,0.826,2
1867.02,353.664,-38.8995,2,2,142.5,13.41,6.8,0.826,2
1867.02,353.949,-38.9669,2,2,142.5,13.41,6.8,0.826,2
1867.02,353.722,-38.9145,2,2,142.5,13.41,6.8,0.826,2
1867.03,353.608,-38.8845,2,2,142.5,13.41,6.8,0.826,2
1867.03,353.095,-38.7812,2,2,142.5,13.41,6.8,0.826,2
1867.03,353.437,-38.8559,2,2,142.5,13.41,6.8,0.826,2
1867.03,353.151,-38.7962,2,2,142.5,13.41,6.8,0.826,2
1867.03,353.55,-38.8772,2,2,142.5,13.41,6.8,0.826,2
1867.03,353.494,-38.8622,2,2,142.5,13.41,6.8,0.826,2
1867.03,353.037,-38.7904,2,2,142.5,13.41,6.8,0.826,2
1867.04,353.324,-38.7937,2,2,142.5,13.41,6.8,0.826,2
1867.04,353.381,-38.8088,2,2,142.5,13.41,6.8,0.826,2
1867.28,351.058,-41.2451,2,2,142.5,13.41,6.8,0.82795359116022,2
1867.36,355.251,-41.518,2,2,142.5,13.41,6.8,0.830251933701654,2
1867.51,351.162,-40.3459,2,2,142.5,13.41,6.8,0.834561325966849,2
1867.54,355.211,-40.7875,2,2,142.5,13.41,6.8,0.8354232044198866,2
1867.55,351.228,-40.2152,2,2,142.5,13.41,6.8,0.8357104972375659,2
1867.57,351.29,-40.1243,2,2,142.5,13.41,6.8,0.8362850828729244,2
1867.57,355.156,-40.6492,2,2,142.5,13.41,6.8,0.8362850828729244,2
1867.6,355.101,-40.5118,2,2,142.5,13.41,6.8,0.837146961325962,2
1867.61,351.355,-39.9781,2,2,142.5,13.41,6.8,0.8374342541436413,2
1867.63,351.416,-39.9213,2,2,142.5,13.41,6.8,0.8380088397790063,2
1867.64,355.047,-40.3745,2,2,142.5,13.41,6.8,0.8382961325966856,2
1867.65,351.479,-39.8149,2,2,142.5,13.41,6.8,0.8385834254143647,2
1867.66,354.992,-40.2536,2,2,142.5,13.41,6.8,0.838870718232044,2
1867.68,351.542,-39.7172,2,2,142.5,13.41,6.8,0.8394453038674025,2
1867.69,351.601,-39.6846,2,2,142.5,13.41,6.8,0.8397325966850817,2
1867.69,354.937,-40.1415,2,2,142.5,13.41,6.8,0.8397325966850817,2
1867.7,351.66,-39.6511,2,2,142.5,13.41,6.8,0.840019889502761,2
1867.71,354.881,-40.0692,2,2,142.5,13.41,6.8,0.8403071823204401,2
1867.72,351.721,-39.5865,2,2,142.5,13.41,6.8,0.8405944751381194,2
1867.73,351.781,-39.5451,2,2,142.5,13.41,6.8,0.8408817679557986,2
1867.74,354.827,-39.9328,2,2,142.5,13.41,6.8,0.8411690607734779,2
1867.75,354.771,-39.877,2,2,142.5,13.41,6.8,0.8414563535911571,2
1867.76,351.844,-39.432,2,2,142.5,13.41,6.8,0.8417436464088364,2
1867.76,354.714,-39.83,2,2,142.5,13.41,6.8,0.8417436464088364,2
1867.77,354.657,-39.7984,2,2,142.5,13.41,6.8,0.8420309392265155,2
1867.78,351.905,-39.3673,2,2,142.5,13.41,6.8,0.8423182320441948,2
1867.79,351.963,-39.3426,2,2,142.5,13.41,6.8,0.842605524861874,2
1867.79,352.022,-39.3333,2,2,142.5,13.41,6.8,0.842605524861874,2
1867.8,352.08,-39.3163,2,2,142.5,13.41,6.8,0.8428928176795533,2
1867.8,354.603,-39.6698,2,2,142.5,13.41,6.8,0.8428928176795533,2
1867.81,354.489,-39.6077,2,2,142.5,13.41,6.8,0.8431801104972325,2
1867.81,352.139,-39.2993,2,2,142.5,13.41,6.8,0.8431801104972325,2
1867.81,354.547,-39.6305,2,2,142.5,13.41,6.8,0.8431801104972325,2
1867.82,352.198,-39.2502,2,2,142.5,13.41,6.8,0.8434674033149118,2
1867.82,354.433,-39.5762,2,2,142.5,13.41,6.8,0.8434674033149118,2
1867.82,354.375,-39.5612,2,2,142.5,13.41,6.8,0.8434674033149118,2
1867.82,354.319,-39.5384,2,2,142.5,13.41,6.8,0.8434674033149118,2
1867.84,352.258,-39.1856,2,2,142.5,13.41,6.8,0.8440419889502702,2
1867.85,352.317,-39.1686,2,2,142.5,13.41,6.8,0.8443292817679494,2
1867.85,352.375,-39.1515,2,2,142.5,13.41,6.8,0.8443292817679494,2
1867.85,354.264,-39.435,2,2,142.5,13.41,6.8,0.8443292817679494,2
1867.86,354.208,-39.3869,2,2,142.5,13.41,6.8,0.8446165745856287,2
1867.86,352.434,-39.1355,2,2,142.5,13.41,6.8,0.8446165745856287,2
1867.86,354.152,-39.3486,2,2,142.5,13.41,6.8,0.8446165745856287,2
1867.87,354.094,-39.3336,2,2,142.5,13.41,6.8,0.8449038674033079,2
1867.87,354.038,-39.302,2,2,142.5,13.41,6.8,0.8449038674033079,2
1867.88,353.925,-39.2399,2,2,142.5,13.41,6.8,0.8451911602209936,2
1867.89,353.982,-39.2384,2,2,142.5,13.41,6.8,0.8454784530386729,2
1867.89,352.496,-39.0068,2,2,142.5,13.41,6.8,0.8454784530386729,2
1867.9,352.555,-38.982,2,2,142.5,13.41,6.8,0.8457657458563521,2
1867.91,352.727,-38.9873,2,2,142.5,13.41,6.8,0.8460530386740314,2
1867.91,352.613,-38.9728,2,2,142.5,13.41,6.8,0.8460530386740314,2
1867.91,353.128,-39.0284,2,2,142.5,13.41,6.8,0.8460530386740314,2
1867.91,353.814,-39.1059,2,2,142.5,13.41,6.8,0.8460530386740314,2
1867.91,353.87,-39.1365,2,2,142.5,13.41,6.8,0.8460530386740314,2
1867.92,353.071,-38.9901,2,2,142.5,13.41,6.8,0.8463403314917106,2
1867.92,353.186,-38.9959,2,2,142.5,13.41,6.8,0.8463403314917106,2
1867.92,352.672,-38.9247,2,2,142.5,13.41,6.8,0.8463403314917106,2
1867.94,353.589,-38.9662,2,2,142.5,13.41,6.8,0.846914917127069,2
1867.94,353.703,-38.9962,2,2,142.5,13.41,6.8,0.846914917127069,2
1867.94,353.76,-38.9948,2,2,142.5,13.41,6.8,0.846914917127069,2
1867.94,353.646,-38.989,2,2,142.5,13.41,6.8,0.846914917127069,2
1867.95,353.248,-38.8759,2,2,142.5,13.41,6.8,0.8472022099447483,2
1867.95,352.792,-38.811,2,2,142.5,13.41,6.8,0.8472022099447483,2
1867.95,352.849,-38.8338,2,2,142.5,13.41,6.8,0.8472022099447483,2
1867.95,352.906,-38.8333,2,2,142.5,13.41,6.8,0.8472022099447483,2
1867.95,352.962,-38.8483,2,2,142.5,13.41,6.8,0.8472022099447483,2
1867.95,353.019,-38.8634,2,2,142.5,13.41,6.8,0.8472022099447483,2
1867.96,353.363,-38.8575,2,2,142.5,13.41,6.8,0.8474895027624275,2
1867.96,353.421,-38.8725,2,2,142.5,13.41,6.8,0.8474895027624275,2
1867.96,353.478,-38.872,2,2,142.5,13.41,6.8,0.8474895027624275,2
1867.96,353.308,-38.8346,2,2,142.5,13.41,6.8,0.8474895027624275,2
1867.96,353.535,-38.8948,2,2,142.5,13.41,6.8,0.8474895027624275,2
1868.29,351.103,-41.4708,2,2,142.5,13.41,6.8,0.852,2
1868.37,355.012,-41.6666,2,2,142.5,13.41,6.8,0.852,2
1868.47,351.197,-40.7728,2,2,142.5,13.41,6.8,0.852,2
1868.51,351.264,-40.6245,2,2,142.41034482758675,13.397448275862148,6.779507389162689,0.8532039408866919,2
1868.53,354.969,-41.0574,2,2,142.34137931034545,13.387793103448365,6.763743842364676,0.8541300492610753,2
1868.54,351.328,-40.4851,2,2,142.3068965517248,13.382965517241473,6.755862068965669,0.8545931034482669,2
1868.58,351.392,-40.3632,2,2,142.16896551724219,13.363655172413905,6.724334975369642,0.8564453201970336,2
1868.58,354.917,-40.8453,2,2,142.16896551724219,13.363655172413905,6.724334975369642,0.8564453201970336,2
1868.6,351.456,-40.2645,2,2,142.10000000000088,13.354000000000122,6.708571428571628,0.8573714285714168,2
1868.61,354.862,-40.7079,2,2,142.0655172413802,13.34917241379323,6.700689655172622,0.8578344827586085,2
1868.62,351.515,-40.2309,2,2,142.03103448275957,13.344344827586339,6.692807881773614,0.8582975369458001,2
1868.63,351.575,-40.1741,2,2,141.99655172413813,13.339517241379337,6.6849261083744285,0.8587605911330023,2
1868.64,354.807,-40.5948,2,2,141.96206896551746,13.334689655172445,6.677044334975421,0.8592236453201939,2
1868.64,354.75,-40.5546,2,2,141.96206896551746,13.334689655172445,6.677044334975421,0.8592236453201939,2
1868.66,351.638,-40.0842,2,2,141.89310344827615,13.325034482758662,6.661280788177408,0.8601497536945772,2
1868.67,354.694,-40.4503,2,2,141.8586206896555,13.32020689655177,6.653399014778401,0.860612807881769,2
1868.68,354.638,-40.4022,2,2,141.82413793103484,13.315379310344879,6.645517241379395,0.8610758620689606,2
1868.68,351.699,-40.0099,2,2,141.82413793103484,13.315379310344879,6.645517241379395,0.8610758620689606,2
1868.69,351.759,-39.9686,2,2,141.7896551724142,13.310551724137987,6.637635467980387,0.8615389162561522,2
1868.7,351.819,-39.936,2,2,141.75517241379353,13.305724137931096,6.629753694581381,0.8620019704433439,2
1868.7,354.583,-40.3056,2,2,141.75517241379353,13.305724137931096,6.629753694581381,0.8620019704433439,2
1868.71,354.527,-40.2576,2,2,141.7206896551729,13.300896551724204,6.6218719211823736,0.8624650246305355,2
1868.71,351.877,-39.9025,2,2,141.7206896551729,13.300896551724204,6.6218719211823736,0.8624650246305355,2
1868.73,351.94,-39.8213,2,2,141.65172413793158,13.29124137931042,6.60610837438436,0.8633911330049189,2
1868.74,351.999,-39.7955,2,2,141.6172413793109,13.286413793103529,6.598226600985353,0.8638541871921105,2
1868.74,354.472,-40.1455,2,2,141.6172413793109,13.286413793103529,6.598226600985353,0.8638541871921105,2
1868.75,354.415,-40.0975,2,2,141.58275862069027,13.281586206896637,6.590344827586346,0.8643172413793021,2
1868.76,354.36,-40.0339,2,2,141.5482758620696,13.276758620689746,6.58246305418734,0.8647802955664938,2
1868.76,352.059,-39.7387,2,2,141.5482758620696,13.276758620689746,6.58246305418734,0.8647802955664938,2
1868.77,352.118,-39.7139,2,2,141.51379310344896,13.271931034482854,6.574581280788332,0.8652433497536854,2
1868.78,352.236,-39.6633,2,2,141.4793103448283,13.267103448275963,6.566699507389326,0.8657064039408771,2
1868.78,354.304,-39.9616,2,2,141.4793103448283,13.267103448275963,6.566699507389326,0.8657064039408771,2
1868.78,354.247,-39.93,2,2,141.4793103448283,13.267103448275963,6.566699507389326,0.8657064039408771,2
1868.78,352.177,-39.6804,2,2,141.4793103448283,13.267103448275963,6.566699507389326,0.8657064039408771,2
1868.79,354.075,-39.8685,2,2,141.44482758620765,13.262275862069071,6.5588177339903195,0.8661694581280688,2
1868.79,352.294,-39.6463,2,2,141.44482758620765,13.262275862069071,6.5588177339903195,0.8661694581280688,2
1868.79,352.352,-39.6381,2,2,141.44482758620765,13.262275862069071,6.5588177339903195,0.8661694581280688,2
1868.79,354.189,-39.9073,2,2,141.44482758620765,13.262275862069071,6.5588177339903195,0.8661694581280688,2
1868.79,354.132,-39.8835,2,2,141.44482758620765,13.262275862069071,6.5588177339903195,0.8661694581280688,2
1868.8,352.411,-39.6045,2,2,141.41034482758698,13.25744827586218,6.550935960591312,0.8666325123152604,2
1868.81,354.02,-39.7971,2,2,141.37586206896634,13.252620689655288,6.543054187192306,0.867095566502452,2
1868.82,352.471,-39.5399,2,2,141.34137931034567,13.247793103448396,6.5351724137932985,0.8675586206896437,2
1868.83,352.531,-39.5064,2,2,141.30689655172503,13.242965517241505,6.527290640394292,0.8680216748768353,2
1868.83,353.735,-39.6725,2,2,141.30689655172503,13.242965517241505,6.527290640394292,0.8680216748768353,2
1868.83,353.678,-39.6574,2,2,141.30689655172503,13.242965517241505,6.527290640394292,0.8680216748768353,2
1868.83,353.793,-39.672,2,2,141.30689655172503,13.242965517241505,6.527290640394292,0.8680216748768353,2
1868.83,353.907,-39.6942,2,2,141.30689655172503,13.242965517241505,6.527290640394292,0.8680216748768353,2
1868.83,353.965,-39.7258,2,2,141.30689655172503,13.242965517241505,6.527290640394292,0.8680216748768353,2
1868.83,353.851,-39.6792,2,2,141.30689655172503,13.242965517241505,6.527290640394292,0.8680216748768353,2
1868.84,352.76,-39.5189,2,2,141.27241379310436,13.238137931034613,6.519408866995285,0.868484729064027,2
1868.84,352.589,-39.4981,2,2,141.27241379310436,13.238137931034613,6.519408866995285,0.868484729064027,2
1868.84,353.621,-39.6259,2,2,141.27241379310436,13.238137931034613,6.519408866995285,0.868484729064027,2
1868.85,352.705,-39.4553,2,2,141.23793103448372,13.23331034482772,6.511527093596278,0.8689477832512187,2
1868.85,352.648,-39.4723,2,2,141.23793103448372,13.23331034482772,6.511527093596278,0.8689477832512187,2
1868.86,352.822,-39.4222,2,2,141.20344827586305,13.228482758620828,6.503645320197271,0.8694108374384103,2
1868.86,353.51,-39.5317,2,2,141.20344827586305,13.228482758620828,6.503645320197271,0.8694108374384103,2
1868.86,353.567,-39.5545,2,2,141.20344827586305,13.228482758620828,6.503645320197271,0.8694108374384103,2
1868.87,352.88,-39.4208,2,2,141.1689655172424,13.223655172413936,6.495763546798265,0.8698738916256019,2
1868.88,353.226,-39.408,2,2,141.13448275862098,13.218827586206936,6.487881773399079,0.8703369458128042,2
1868.88,353.283,-39.423,2,2,141.13448275862098,13.218827586206936,6.487881773399079,0.8703369458128042,2
1868.88,353.398,-39.4288,2,2,141.13448275862098,13.218827586206936,6.487881773399079,0.8703369458128042,2
1868.88,353.455,-39.4361,2,2,141.13448275862098,13.218827586206936,6.487881773399079,0.8703369458128042,2
1868.88,353.341,-39.4216,2,2,141.13448275862098,13.218827586206936,6.487881773399079,0.8703369458128042,2
1868.89,352.941,-39.3241,2,2,141.1000000000003,13.214000000000045,6.4800000000000715,0.8707999999999958,2
1868.9,353.114,-39.3294,2,2,141.06551724137967,13.209172413793151,6.472118226601065,0.8712630541871874,2
1868.9,353.057,-39.3299,2,2,141.06551724137967,13.209172413793151,6.472118226601065,0.8712630541871874,2
1868.9,352.999,-39.3148,2,2,141.06551724137967,13.209172413793151,6.472118226601065,0.8712630541871874,2
1868.9,353.172,-39.3201,2,2,141.06551724137967,13.209172413793151,6.472118226601065,0.8712630541871874,2
1869.25,351.267,-41.396,2,2,139.85862068965596,13.040206896551833,6.196256157635647,0.8874699507389058,2
1869.29,351.333,-41.2391,2,2,139.72068965517335,13.020896551724267,6.164729064039619,0.8893221674876723,2
1869.33,351.399,-41.0986,2,2,139.58275862069073,13.0015862068967,6.133201970443592,0.891174384236439,2
1869.36,351.461,-40.999,2,2,139.47931034482875,12.987103448276025,6.109556650246572,0.892563546798014,2
1869.37,354.597,-41.3621,2,2,139.4448275862081,12.982275862069134,6.101674876847564,0.8930266009852056,2
1869.37,351.523,-40.9489,2,2,139.4448275862081,12.982275862069134,6.101674876847564,0.8930266009852056,2
1869.38,354.539,-41.3131,2,2,139.41034482758667,12.977448275862132,6.0937931034483785,0.8934896551724077,2
1869.4,351.585,-40.8581,2,2,139.34137931034536,12.967793103448349,6.078029556650365,0.8944157635467911,2
1869.41,351.645,-40.8245,2,2,139.3068965517247,12.962965517241457,6.0701477832513575,0.8948788177339827,2
1869.41,354.484,-41.1826,2,2,139.3068965517247,12.962965517241457,6.0701477832513575,0.8948788177339827,2
1869.43,351.706,-40.7502,2,2,139.23793103448338,12.953310344827674,6.054384236453345,0.895804926108366,2
1869.44,354.43,-41.0685,2,2,139.20344827586274,12.948482758620782,6.046502463054337,0.8962679802955577,2
1869.44,351.767,-40.7089,2,2,139.20344827586274,12.948482758620782,6.046502463054337,0.8962679802955577,2
1869.46,354.375,-40.971,2,2,139.1344827586214,12.938827586206997,6.030738916256324,0.897194088669941,2
1869.47,351.83,-40.618,2,2,139.10000000000076,12.934000000000106,6.022857142857317,0.8976571428571326,2
1869.48,351.947,-40.5762,2,2,139.06551724138012,12.929172413793214,6.01497536945831,0.8981201970443243,2
1869.48,351.888,-40.5845,2,2,139.06551724138012,12.929172413793214,6.01497536945831,0.8981201970443243,2
1869.48,354.318,-40.9152,2,2,139.06551724138012,12.929172413793214,6.01497536945831,0.8981201970443243,2
1869.49,354.262,-40.8342,2,2,139.03103448275945,12.924344827586323,6.0070935960593035,0.898583251231516,2
1869.5,354.205,-40.8017,2,2,139.0,12.92,6.0,0.899,2
1869.5,352.008,-40.5183,2,2,139.0,12.92,6.0,0.899,2
1869.51,352.067,-40.4926,2,2,139.0,12.92,6.0,0.899,2
1869.52,352.128,-40.4347,2,2,139.0,12.92,6.0,0.899,2
1869.52,354.149,-40.7293,2,2,139.0,12.92,6.0,0.899,2
1869.53,354.093,-40.6891,2,2,139.0,12.92,6.0,0.899,2
1869.53,352.246,-40.4007,2,2,139.0,12.92,6.0,0.899,2
1869.53,352.188,-40.4012,2,2,139.0,12.92,6.0,0.899,2
1869.53,354.036,-40.6575,2,2,139.0,12.92,6.0,0.899,2
1869.54,353.978,-40.6338,2,2,139.0,12.92,6.0,0.899,2
1869.54,353.92,-40.6188,2,2,139.0,12.92,6.0,0.899,2
1869.54,352.361,-40.3909,2,2,139.0,12.92,6.0,0.899,2
1869.54,352.304,-40.3992,2,2,139.0,12.92,6.0,0.899,2
1869.55,352.421,-40.3739,2,2,139.0,12.92,6.0,0.899,2
1869.55,353.864,-40.5542,2,2,139.0,12.92,6.0,0.899,2
1869.56,352.596,-40.3383,2,2,139.0,12.92,6.0,0.899,2
1869.56,353.807,-40.5227,2,2,139.0,12.92,6.0,0.899,2
1869.57,353.751,-40.4591,2,2,139.0,12.92,6.0,0.899,2
1869.57,353.694,-40.4431,2,2,139.0,12.92,6.0,0.899,2
1869.57,352.481,-40.3073,2,2,139.0,12.92,6.0,0.899,2
1869.58,353.464,-40.3821,2,2,139.0,12.92,6.0,0.899,2
1869.58,353.522,-40.4048,2,2,139.0,12.92,6.0,0.899,2
1869.58,353.578,-40.4209,2,2,139.0,12.92,6.0,0.899,2
1869.58,353.637,-40.4194,2,2,139.0,12.92,6.0,0.899,2
1869.58,352.541,-40.266,2,2,139.0,12.92,6.0,0.899,2
1869.58,352.656,-40.2883,2,2,139.0,12.92,6.0,0.899,2
1869.58,352.714,-40.28,2,2,139.0,12.92,6.0,0.899,2
1869.59,352.889,-40.261,2,2,139.0,12.92,6.0,0.899,2
1869.59,353.292,-40.3118,2,2,139.0,12.92,6.0,0.899,2
1869.59,352.773,-40.263,2,2,139.0,12.92,6.0,0.899,2
1869.59,352.831,-40.2702,2,2,139.0,12.92,6.0,0.899,2
1869.59,353.408,-40.3263,2,2,139.0,12.92,6.0,0.899,2
1869.59,353.35,-40.3268,2,2,139.0,12.92,6.0,0.899,2
1869.6,352.948,-40.2439,2,2,139.0,12.92,6.0,0.899,2
1869.6,353.064,-40.2342,2,2,139.0,12.92,6.0,0.899,2
1869.6,353.006,-40.2269,2,2,139.0,12.92,6.0,0.899,2
1869.6,353.236,-40.2957,2,2,139.0,12.92,6.0,0.899,2
1869.6,353.178,-40.2807,2,2,139.0,12.92,6.0,0.899,2
1869.6,353.12,-40.2735,2,2,139.0,12.92,6.0,0.899,2
1870.26,351.354,-41.6416,2,2,139.0,12.92,6.0,0.5797658473480238,2
1870.29,351.418,-41.5333,2,2,139.0,12.92,6.0,0.5550827943079399,2
1870.3,351.479,-41.4832,2,2,139.0,12.92,6.0,0.5468551099612453,2
1870.33,351.543,-41.3758,2,2,139.0,12.92,6.0,0.5221720569211614,2
1870.34,351.603,-41.3413,2,2,139.0,12.92,6.0,0.5139443725744668,2
1870.37,351.666,-41.2582,2,2,139.0,12.92,6.0,0.48926131953438295,2
1870.38,351.726,-41.2081,2,2,139.0,12.92,6.0,0.48103363518750125,2
1870.38,354.281,-41.5647,2,2,139.0,12.92,6.0,0.48103363518750125,2
1870.4,351.788,-41.1338,2,2,139.0,12.92,6.0,0.464578266494112,2
1870.41,351.847,-41.108,2,2,139.0,12.92,6.0,0.45635058214741736,2
1870.41,354.226,-41.4332,2,2,139.0,12.92,6.0,0.45635058214741736,2
1870.42,351.907,-41.0744,2,2,139.0,12.92,6.0,0.44812289780072273,2
1870.43,354.171,-41.3434,2,2,139.0,12.92,6.0,0.4398952134540281,2
1870.44,354.114,-41.3119,2,2,139.0,12.92,6.0,0.43166752910733347,2
1870.44,351.968,-40.9991,2,2,139.0,12.92,6.0,0.43166752910733347,2
1870.45,352.028,-40.9821,2,2,139.0,12.92,6.0,0.42343984476063884,2
1870.46,352.088,-40.9408,2,2,139.0,12.92,6.0,0.4152121604139442,2
1870.46,354.058,-41.2134,2,2,139.0,12.92,6.0,0.4152121604139442,2
1870.47,352.147,-40.915,2,2,139.0,12.92,6.0,0.4069844760672496,2
1870.47,354.001,-41.1731,2,2,139.0,12.92,6.0,0.4069844760672496,2
1870.47,352.205,-40.9145,2,2,139.0,12.92,6.0,0.4069844760672496,2
1870.48,352.264,-40.913,2,2,139.0,12.92,6.0,0.3987567917205549,2
1870.48,352.322,-40.896,2,2,139.0,12.92,6.0,0.3987567917205549,2
1870.49,353.83,-41.0698,2,2,139.0,12.92,6.0,0.39052910737386026,2
1870.49,352.498,-40.8769,2,2,139.0,12.92,6.0,0.39052910737386026,2
1870.49,352.44,-40.8696,2,2,139.0,12.92,6.0,0.39052910737386026,2
1870.49,353.945,-41.1008,2,2,139.0,12.92,6.0,0.39052910737386026,2
1870.49,352.381,-40.8867,2,2,139.0,12.92,6.0,0.39052910737386026,2
1870.49,353.888,-41.0848,2,2,139.0,12.92,6.0,0.39052910737386026,2
1870.5,352.556,-40.8676,2,2,139.0,12.92,6.0,0.38230142302716563,2
1870.51,352.616,-40.8176,2,2,139.0,12.92,6.0,0.374073738680471,2
1870.51,353.659,-40.949,2,2,139.0,12.92,6.0,0.374073738680471,2
1870.51,353.716,-40.9815,2,2,139.0,12.92,6.0,0.374073738680471,2
1870.51,353.774,-40.9965,2,2,139.0,12.92,6.0,0.374073738680471,2
1870.52,352.85,-40.8067,2,2,139.0,12.92,6.0,0.36584605433377637,2
1870.52,352.791,-40.815,2,2,139.0,12.92,6.0,0.36584605433377637,2
1870.52,353.602,-40.9175,2,2,139.0,12.92,6.0,0.36584605433377637,2
1870.52,353.312,-40.8977,2,2,139.0,12.92,6.0,0.36584605433377637,2
1870.52,353.37,-40.8885,2,2,139.0,12.92,6.0,0.36584605433377637,2
1870.52,352.676,-40.8005,2,2,139.0,12.92,6.0,0.36584605433377637,2
1870.52,352.733,-40.8078,2,2,139.0,12.92,6.0,0.36584605433377637,2
1870.53,353.198,-40.8172,2,2,139.0,12.92,6.0,0.35761836998708174,2
1870.53,353.14,-40.81,2,2,139.0,12.92,6.0,0.35761836998708174,2
1870.53,353.545,-40.886,2,2,139.0,12.92,6.0,0.35761836998708174,2
1870.53,353.255,-40.841,2,2,139.0,12.92,6.0,0.35761836998708174,2
1870.53,353.487,-40.87,2,2,139.0,12.92,6.0,0.35761836998708174,2
1870.53,353.429,-40.8715,2,2,139.0,12.92,6.0,0.35761836998708174,2
1870.53,352.908,-40.7888,2,2,139.0,12.92,6.0,0.35761836998708174,2
1870.53,353.083,-40.795,2,2,139.0,12.92,6.0,0.35761836998708174,2
1870.54,353.026,-40.7625,2,2,139.0,12.92,6.0,0.3493906856403871,2
1870.54,352.968,-40.7717,2,2,139.0,12.92,6.0,0.3493906856403871,2
1871.2,351.704,-41.6402,2,2,,,,,2
1871.2,351.645,-41.6582,2,2,,,,,2
1871.22,351.765,-41.5649,2,2,,,,,2
1871.23,351.826,-41.5313,2,2,,,,,2
1871.24,351.885,-41.5055,2,2,,,,,2
1871.25,351.945,-41.472,2,2,,,,,2
1871.27,352.006,-41.4054,2,2,,,,,2
1871.28,352.065,-41.3961,2,2,,,,,2
1871.29,352.126,-41.3451,2,2,,,,,2
1871.29,354.044,-41.5968,2,2,,,,,2
1871.3,352.185,-41.3203,2,2,,,,,2
1871.31,352.245,-41.3023,2,2,,,,,2
1871.31,352.304,-41.2852,2,2,,,,,2
1871.31,353.987,-41.5313,2,2,,,,,2
1871.31,353.93,-41.4988,2,2,,,,,2
1871.31,352.362,-41.2847,2,2,,,,,2
1871.32,353.873,-41.4672,2,2,,,,,2
1871.32,353.815,-41.4435,2,2,,,,,2
1871.32,352.421,-41.2754,2,2,,,,,2
1871.33,353.7,-41.4037,2,2,,,,,2
1871.33,352.481,-41.2496,2,2,,,,,2
1871.33,352.539,-41.2404,2,2,,,,,2
1871.33,353.758,-41.4275,2,2,,,,,2
1871.34,353.411,-41.318,2,2,,,,,2
1871.34,353.643,-41.3557,2,2,,,,,2
1871.34,353.585,-41.332,2,2,,,,,2
1871.34,352.773,-41.2208,2,2,,,,,2
1871.34,352.598,-41.2234,2,2,,,,,2
1871.34,352.715,-41.2214,2,2,,,,,2
